bid_no,project_no,source_file,source_sheet,source_row,facility,scope_multiplier_scenario_low,scope_multiplier_scenario_high,scope_multiplier_basis,element_context,heading_context,row_type,item_code,description,trade_group,unit_raw,unit_normalized,quantity_base,quantity_formula,quantity_scaled_low,quantity_scaled_high,rate_ugx,rate_formula,amount_ugx,amount_formula,is_priced,qc_flag
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,86,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Drainage,item,G,Wall mounted stainless steel toilet roll holder,급배수·위생,No,no.,6.0,,6.0,6.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,87,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Drainage,item,H,Stainless steel double coat Hooks,급배수·위생,No,no.,6.0,,6.0,6.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,88,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Drainage,item,I,"White glazed vitreous china back to wall, top inlet, 'P' or 'S' trap WC bowl to BS 3402 complete with heavy duty seat and cover with steel hinges",급배수·위생,No,no.,6.0,,6.0,6.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,89,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Drainage,item,J,Wall hung stainless steel as Franke Urinal bowls,급배수·위생,No,no.,3.0,,3.0,3.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,91,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Drainage,item,K,Wall mirrors 600 x 400mm with bevelled edges polished with chrome plated dome shaped screws,급배수·위생,No,no.,4.0,,4.0,4.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,92,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Drainage,item,L,"Septic Tank for 40 people in masonry brickwork, rendered smooth inside complete with inlet and outlet manholes benching, heavy duty manhole cover made out of concrete and angles and all accessories.",급배수·위생,No,no.,1.0,,1.0,1.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,93,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,"All pipe work shall be completed with fittings such as bends elbows, tees and all accessories and shall be inclusive of all builder's work.",heading,,"All pipe work shall be completed with fittings such as bends elbows, tees and all accessories and shall be inclusive of all builder's work.",급배수·위생,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,94,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,PIPE WORK,heading,,PIPE WORK,급배수·위생,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,95,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,PIPE WORK,item,M,25mm PPR cold water Pipe work complete.,급배수·위생,m,m,14.0,,14.0,14.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,96,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,PIPE WORK,item,N,20mm PPR cold water Pipe work complete.,급배수·위생,m,m,8.0,,8.0,8.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,97,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,PIPE WORK,item,O,25mm gate valves,급배수·위생,m,m,1.0,,1.0,1.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,98,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,PIPE WORK,item,P,20mm angle valves,급배수·위생,m,m,6.0,,6.0,6.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,99,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,PIPE WORK,item,Q,"Water supply line DN 25mm PN10 HDPE pipe burried in the ground 600mm below formation level complete with excavations, backfilling and making good.",급배수·위생,m,m,40.0,,40.0,40.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,100,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Water Tank,heading,,Water Tank,급배수·위생,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,101,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Water Tank,item,R,"Cylindrical PVC vertical water tank 3000 Litres as CrestTanks or equal approved complete with 25mm inlet ball valve, overflow, outlet and wash out and all accessories.",급배수·위생,No,no.,1.0,,1.0,1.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,102,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Water Tank,item,S,"Steel stand for above tanks, 3m high fixed in the ground next to the building complete with all accessories.",급배수·위생,No,no.,1.0,,1.0,1.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,103,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Water Tank,total,,Total Mechanical Installations,급배수·위생,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,105,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,ELECTRICAL INSTALLATIONS,heading,,ELECTRICAL INSTALLATIONS,전기·전력인입,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,106,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Lighting Fittings,heading,,Lighting Fittings,전기·전력인입,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,107,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Lighting Fittings,item,A,"Fresh and contemporary circular,LED panel light surface mounted round 6W",전기·전력인입,NO,no.,10.0,,10.0,10.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,108,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Lighting Fittings,item,B,Security bulkhead with cast aluminium body with glass lens and aluminium louver with 1 x 8W LED lamp,전기·전력인입,NO,no.,4.0,,4.0,4.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,109,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Lighting Fittings,item,C,1 x 18W 1200mm LED single surface mounted batten and all accessories,전기·전력인입,NO,no.,3.0,,3.0,3.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,110,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Switches & Wiring Accessories,heading,,Switches & Wiring Accessories,전기·전력인입,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,111,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Switches & Wiring Accessories,item,D,"6A/240V 3 - Gang 2-Way witches c/w flush mounting box, and accessories",전기·전력인입,NO,no.,2.0,,2.0,2.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,112,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Wiring,heading,,Wiring,전기·전력인입,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,113,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Lighting points,heading,E,Lighting points,전기·전력인입,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,114,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Lighting points,item,F,"All wiring of lighting points are to be connected complete and ready from 10A SP miniature circuit breakers on Consumer unit through Adaptable Box, using 1.5mm sq. PVC-Insulated single core copper cables drawn in PVC flush installed conduits, through switches, and as per drawings",전기·전력인입,NO,no.,15.0,,15.0,15.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,115,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Lighting points,item,G,"24-Hour photocell for Security Lights, as to Zodion",전기·전력인입,NO,no.,1.0,,1.0,1.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,116,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Lighting points,item,H,Supply and Install a 8x8 Adaptable Box for Power extension,전기·전력인입,NO,no.,1.0,,1.0,1.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,6-Stance water borne Toilet,117,6칸 수세식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION & RAINWATER DISPOSAL,Lighting points,total,,Total 10 Stance - Carried to Summary,전기·전력인입,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,4,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,,heading,,ELEMENT NO.1,설비·장비,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,5,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,heading,,SUBSTRUCTURE,토공·기초,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,6,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,A,"Allow for maintaining and upholding sides of excavation: clear off all fallen material, rubbish",토공·기초,ITEM,item,1.0,,1.0,1.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,7,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,B,Allow for keeping the whole of the excavation free from general water,토공·기초,ITEM,item,1.0,,1.0,1.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,8,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,C,Excavate oversite average 200mm deep to remove vegetable top soil; spread and level on site as directed,토공·기초,SM,m²,0.0,,0.0,0.0,,,,,False,zero_quantity_check_formula_or_design;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,9,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,D,Mass excavation to reduce levels commencing from stripped level,토공·기초,CM,m³,0.0,,0.0,0.0,,,,,False,zero_quantity_check_formula_or_design;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,10,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,E,Excavate for column bases not exceeding 1.5 meters deep from reduced level.,콘크리트·철근·거푸집,CM,m³,54.0,=1.5*1.5*1.5*16,54.0,54.0,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,11,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,F,Ditto but 1.5 to 3.0m deep,토공·기초,CM,m³,0.0,,0.0,0.0,,,,,False,zero_quantity_check_formula_or_design;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,12,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,G,Excavate for foundation trench not exceeding 1.5 meters deep from reduced level.,토공·기초,CM,m³,79.0,,79.0,79.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,13,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,H,Ditto but 1.5 to 3.0m deep,토공·기초,CM,m³,0.0,,0.0,0.0,,,,,False,zero_quantity_check_formula_or_design;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,14,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,I,Extra over excavations for excavating in rock.,토공·기초,CM,m³,2.0,,2.0,2.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,15,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,J,Return fill and ram selected excavated material around foundations.,토공·기초,CM,m³,82.0,,82.0,82.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,16,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,K,Load and cart away surplus excavated material from site.,토공·기초,CM,m³,41.0,,41.0,41.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,17,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,L,Approved marrum fill to make up levels; well rolled and compacted to 95% MDD to Engineer's approval,토공·기초,CM,m³,109.0,,109.0,109.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,Milling Facility.,18,옥수수 가공시설,1,1,General Summary 수량 1,ELEMENT NO.1,SUBSTRUCTURE,item,M,"200mm Thick bed of hand packed stone base, well rolled and compacted.",토공·기초,SM,m²,347.0,,347.0,347.0,,,,,False,unpriced_source
